,ID,Training Source,Home Office/Metro Area,Organization Number,Organization,Capability,Function 2,Career Level,Function,Function Name,Title,Training Type,Training Provider,Training Delivery Type,Training Location,Course Name,Course URL / Code,Vendor Name,Conference Name,Course or Event Name,Certification Type,Certification Name,Certification URL,Is there a course with this certification?,Consolidated Course Name,Category,Activity,Support Group,Assigned To,Request Status,Start Date,End Date,Start Mo/Yr,End Mo/Yr,Start FY,End FY,Business Justification,What % of the conference is business development?,Training Hours,Travel Required,Individual Travel Hours,Rqst Tot Labor Hrs,Airfare,Hotel,Per Diem,Other,Estimated Individual Travel,Misc Expenses,Certification Fee,Conference Fee,Course Fee,Catering,Facility Rental,Vendor Charge,Direct Other Expenses,Describe Other Expenses,Direct Expense Impact,Rqst NPR Alloc,Rqst NPR OH,Cancel No Response,Created,Retroactive Start Date,Duplicates,Reporting Status
2358,TAS0008169,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY16 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,FY16 SAP Learning Hub,SAP,SAP Learning Hub,TAS TDSADC SAP Approval Group,michael.g.fulton,Approved,7/5/2016,7/4/2017,11_Jul,11_Jul,FY16,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42550.68208,TRUE,NO,2. Approved
2359,TAS0012485,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.005,TDL Industry,Industry,TDL,10,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAP Federal Financials (IPSF15),https://training.sap.com/shop/course/ipsf15-federal-financials-classroom-002-us-en/,SAP,NA,NA,NA,NA,NA,NA,SAP Federal Financials (IPSF15),SAP,SAP Federal Financials,TAS TDL Industry Approval Group,NA,Training Complete,2/27/2017,3/3/2017,06_Feb,07_Mar,FY17,FY17,Career growth,NA,40,No,0,40,0,0,0,0,0,0,0,0,1973,0,0,0,0,NA,NA,1973,0,TRUE,42775.41668,TRUE,NO,3. Complete
2360,TAS0016132,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.206.008,TC SAP,SAP,TC,4,TC,Technology Consulting,Conference  -  Technology Consulting  -  Vendor,Conference,Vendor,NA,Las Vegas,NA,NA,SAP,SuccessConnect,NA,NA,NA,NA,NA,SuccessConnect,SAP,Conf - SuccessConnect - Not on approved  list,TAS TC SAP Approval Group,NA,Approved,8/29/2017,8/31/2017,12_Aug,12_Aug,FY17,FY17,Current project/role,0,20,Yes,6,26,500,552,120,300,1472,0,0,1095,0,0,0,0,0,NA,NA,0,2567,TRUE,42849.66088,TRUE,NO,2. Approved
2361,TAS0005678,TAS,NA,01.01.207.108,TDSADC SAP,SAP,TDSADC,10,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,SAP learning hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,SAP learning hub,SAP,SAP Learning Hub,TAS TDSADC SAP Approval Group,michael.g.fulton,Approved,3/1/2017,8/31/2017,07_Mar,12_Aug,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42429.43294,TRUE,NO,2. Approved
2362,TAS0007998,TAS,NA,01.01.207.108,TDSADC SAP,SAP,TDSADC,10,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY16 SAPLearning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,FY16 SAPLearning Hub,SAP,SAP Learning Hub,TAS TDSADC SAP Approval Group,michael.g.fulton,Approved,6/22/2016,6/21/2017,10_Jun,10_Jun,FY16,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42543.40084,TRUE,NO,2. Approved
2363,TAS0015175,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.107,TDSADC Oracle,Oracle,TDSADC,12,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,SAP Fiori and SAP UI5,A46067-0001,NA,NA,NA,NA,NA,NA,NA,SAP Fiori and SAP UI5,SAP,SAP Fiori,TAS TDSADC Oracle Approval Group,michael.g.fulton,Training Complete,4/24/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Upcoming project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42830.63891,TRUE,NO,3. Complete
2364,TAS0009762,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY16 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,FY16 SAP Learning Hub,SAP,SAP Learning Hub,TAS TDSADC SAP Approval Group,michael.g.fulton,Approved,10/3/2016,8/31/2017,02_Oct,12_Aug,FY17,FY17,Accenture curriculum,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42646.50624,TRUE,NO,2. Approved
2365,TAS0012470,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.008,TC SAP,SAP,TC,7,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAP Federal Financials (IPSF15),https://training.sap.com/shop/course/ipsf15-federal-financials-classroom-002-us-en/,SAP,NA,NA,NA,NA,NA,NA,SAP Federal Financials (IPSF15),SAP,SAP Federal Financials,TAS TC SAP Approval Group,NA,Training Complete,2/27/2017,3/3/2017,06_Feb,07_Mar,FY17,FY17,Career growth,NA,40,No,0,40,0,0,0,0,0,0,0,0,1973,0,0,0,0,NA,NA,1973,0,TRUE,42775.3512,TRUE,NO,3. Complete
2366,TAS0010238,TAS,Camden AFS 200 Federal,01.01.207.005,TDL Industry,Industry,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,BW362 - SAP BW powered by SAP HANA,https://training.sap.com/shop/course/bw362-sap-bw-powered-by-sap-hana-classroom-011-us-en/?,SAP America,NA,NA,NA,NA,NA,NA,BW362 - SAP BW powered by SAP HANA,SAP,SAP HANA,TAS TDL Industry Approval Group,NA,Training Complete,11/14/2016,11/18/2016,03_Nov,03_Nov,FY17,FY17,Current project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,3350,0,0,0,0,NA,NA,3350,0,TRUE,42669.59557,TRUE,NO,3. Complete
2367,TAS0010933,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.008,TDL SAP,SAP,TDL,4,TD,Technology Delivery,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Classroom,"Newton Square, Pennsylvania",S/4 HANA Enablement Workshops,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1341217&activitySource=LM,NA,NA,NA,NA,NA,NA,NA,S/4 HANA Enablement Workshops,SAP,SAP HANA,TAS TC SAP Approval Group,NA,Training Complete,12/6/2016,12/7/2016,04_Dec,04_Dec,FY17,FY17,Current project/role,NA,16,Yes,2,18,0,222,128,0,350,0,0,0,0,0,0,0,0,NA,NA,0,350,TRUE,42704.68609,TRUE,NO,3. Complete
2368,TAS0016158,TAS,Metro Wash DC Arlington Corp 800 N Glebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,12,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,FY17 - 18 SAP Learning Hub,https://mylearning.accenture.com/myl-ui/learner/activityDetails?referrer=search&activityID=1369975&s,"SAP America, Inc.",NA,NA,NA,NA,NA,NA,FY17 - 18 SAP Learning Hub,SAP,SAP Learning Hub,TAS TDL Analyst Apprentice Approval Group,NA,Approved,4/28/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Other,NA,1,No,0,1,0,0,0,0,0,0,0,0,300,0,0,0,0,NA,NA,300,0,TRUE,42850.56355,TRUE,NO,2. Approved
2369,TAS0012458,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,6,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY17 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,FY17 SAP Learning Hub,SAP,SAP Learning Hub,NA,michael.g.fulton,Approved,2/8/2017,8/31/2017,06_Feb,12_Aug,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42774.62117,TRUE,NO,2. Approved
2370,TAS0008760,TAS,NA,01.01.207.108,TDSADC SAP,SAP,TDSADC,12,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY16 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,FY16 SAP Learning Hub,SAP,SAP Learning Hub,TAS TDSADC SAP Approval Group,michael.g.fulton,Approved,7/27/2016,7/26/2017,11_Jul,11_Jul,FY16,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42578.41763,TRUE,NO,2. Approved
2371,TAS0011988,TAS,Columbus GS 250 West,01.01.207.011,TDL Security,Security,TDL,8,TD,Technology Delivery,Conference  -  Technology Delivery  -  Vendor,Conference,Vendor,NA,Las Vegas NV,NA,NA,SAP,GRC 2017,NA,NA,NA,NA,NA,GRC 2017,SAP,Conf - GRC 2017,TAS TDL Security Approval Group,NA,Training Complete,3/21/2017,3/24/2017,07_Mar,07_Mar,FY17,FY17,Current project/role,NA,32,Yes,6,38,600,500,500,0,1600,0,0,1749,0,0,0,0,0,NA,NA,0,3349,TRUE,42759.84689,TRUE,NO,3. Complete
2372,TAS0011326,TAS,Baltimore AFS 6340 Security Blvd,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,SAP Learning Hub,A65399,NA,NA,NA,NA,NA,NA,NA,SAP Learning Hub,SAP,SAP Learning Hub,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,1/9/2017,3/31/2017,05_Jan,07_Mar,FY17,FY17,Current project/role,NA,25,No,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42724.38899,TRUE,NO,3. Complete
2373,TAS0016289,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,12,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY17-18 SAP Learning Hub,https://mylearning.accenture.com/myl-ui/learner/activityDetails?activityID=1337375&source=mylearning,NA,NA,NA,NA,NA,NA,NA,FY17-18 SAP Learning Hub,SAP,SAP Learning Hub,NA,michael.g.fulton,Approved,4/28/2017,8/31/2017,08_Apr,12_Aug,FY17,FY17,Career growth,NA,160,No,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42852.68868,TRUE,NO,2. Approved
2374,TAS0011349,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.008,TDL SAP,SAP,TDL,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,Data Services - Platform & Transform,https://training.sap.com/shop/course/ds10-data-services---platform-and-transforms-classroom-010-us-e,SAP,NA,NA,NA,NA,NA,NA,Data Services - Platform & Transform,SAP,SAP Data Svcs,TAS TDL SAP Approval Group,NA,Training Complete,12/28/2016,12/30/2016,04_Dec,04_Dec,FY17,FY17,Current project/role,NA,24,No,0,24,0,0,0,0,0,0,0,0,2010,0,0,0,0,NA,NA,2010,0,TRUE,42724.7914,TRUE,NO,3. Complete
2375,TAS0011721,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.102,TDSADC Custom,Custom,TDSADC,12,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAP Federal Financials (WNAPSF),https://mylearning.accenture.com/Atlas/home.aspx?url=%23%2FactivityDetailsqmqmactivityID%3D228106%26,SAP,NA,NA,NA,NA,NA,NA,SAP Federal Financials (WNAPSF),SAP,SAP Federal Financials,TAS TDSADC Custom Approval Group,michael.g.fulton,Training Complete,1/23/2017,1/27/2017,05_Jan,05_Jan,FY17,FY17,Career growth,NA,40,No,0,40,0,0,0,0,0,0,0,0,2211,0,0,0,0,NA,NA,2211,0,TRUE,42747.42399,TRUE,NO,3. Complete
2376,TAS0011435,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,NA,NA,SAP America Inc.,NA,NA,New,SAP Learning Hub/SuccessFactors,https://training.sap.com/shop/course/cer006-sap-certification-in-the-cloud-certification-online-010-,No,SAP Learning Hub/SuccessFactors,SAP,SAP Learning Hub,TAS TDL Analyst Apprentice Approval Group,NA,Approved,3/7/2017,5/31/2017,07_Mar,09_May,FY17,FY17,Current project/role,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42728.88065,TRUE,NO,2. Approved
2377,TAS0012478,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.003,TC Analyst Apprentice,Analyst,TC,10,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAP Federal Financials (IPSF15),https://training.sap.com/shop/course/ipsf15-federal-financials-classroom-002-us-en/,SAP,NA,NA,NA,NA,NA,NA,SAP Federal Financials (IPSF15),SAP,SAP Federal Financials,TAS TC Analyst Apprentice Approval Group,NA,Training Complete,2/27/2017,3/3/2017,06_Feb,07_Mar,FY17,FY17,Career growth,NA,40,No,0,40,0,0,0,0,0,0,0,0,1973,0,0,0,0,NA,NA,1973,0,TRUE,42775.39911,TRUE,NO,3. Complete
2378,TAS0011857,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,12,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,o Course Name:  SAP Federal Financials (WNAPSF),https://mylearning.accenture.com/Atlas/home.aspx?url=%23%2FactivityDetailsqmqmactivityID%3D228106%26,SAP,NA,NA,NA,NA,NA,NA,o Course Name:  SAP Federal Financials (WNAPSF),SAP,SAP Federal Financials,NA,michael.g.fulton,Training Complete,1/23/2017,1/27/2017,05_Jan,05_Jan,FY17,FY17,Career growth,NA,40,No,0,40,0,0,0,0,0,0,0,0,2211,0,0,0,0,NA,NA,2211,0,TRUE,42755.40988,TRUE,NO,3. Complete
2379,TAS0015174,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,SAP Fiori and SAP UI5,A46067-0001,NA,NA,NA,NA,NA,NA,NA,SAP Fiori and SAP UI5,SAP,SAP Fiori,NA,michael.g.fulton,Approved,4/24/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Upcoming project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42830.63666,TRUE,NO,2. Approved
2380,TAS0011324,TAS,Baltimore AFS 6340 Security Blvd,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,SAP Learning Hub,A65399,NA,NA,NA,NA,NA,NA,NA,SAP Learning Hub,SAP,SAP Learning Hub,TAS TDL Analyst Apprentice Approval Group,NA,Approved,1/6/2017,8/31/2017,05_Jan,12_Aug,FY17,FY17,Other,NA,25,NA,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42724.3864,TRUE,NO,N/A
2381,TAS0006668,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.008,TC SAP,SAP,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Accenture,Elective Course,Accenture,Virtual,NA,Accenture SAP Learning Hub,https://mylearning.accenture.com/Atlas/home.aspx#/activityDetails?referrer=home&activityID=1190421&a,NA,NA,NA,NA,NA,NA,NA,Accenture SAP Learning Hub,SAP,SAP Learning Hub,TAS TC SAP Approval Group,NA,Approved,5/1/2016,5/1/2017,09_May,09_May,FY16,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42471.95302,TRUE,NO,2. Approved
2382,TAS0010518,TAS,Baltimore AFS 6340 Security Blvd,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,FY17-18 SAP Leaning Hub,A65399,"SAP America, Inc.",NA,NA,NA,NA,NA,NA,FY17-18 SAP Leaning Hub,SAP,SAP Learning Hub,TAS TDL Analyst Apprentice Approval Group,NA,Approved,11/9/2016,6/30/2017,03_Nov,10_Jun,FY17,FY17,Current project/role,NA,1,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,1,0,TRUE,42683.49862,TRUE,NO,N/A
2383,TAS0011965,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,Course Name is FY17 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,Course Name is FY17 SAP Learning Hub,SAP,SAP Learning Hub,NA,michael.g.fulton,Approved,1/24/2017,8/31/2017,05_Jan,12_Aug,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42759.46737,TRUE,NO,2. Approved
2384,TAS0011266,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,7,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY17 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,FY17 SAP Learning Hub,SAP,SAP Learning Hub,NA,michael.g.fulton,Approved,12/17/2016,8/31/2017,04_Dec,12_Aug,FY17,FY17,Current project/role,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42721.66519,TRUE,NO,2. Approved
2385,TAS0015371,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.107,TDSADC Oracle,Oracle,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,SAP Fiori and SAP UI5,A46067-0001,NA,NA,NA,NA,NA,NA,NA,SAP Fiori and SAP UI5,SAP,SAP Fiori,TAS TDSADC Oracle Approval Group,michael.g.fulton,Approved,4/24/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Upcoming project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42836.46274,TRUE,NO,2. Approved
2386,TAS0006834,TAS,NA,01.01.207.108,TDSADC SAP,SAP,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Vendor All Other,Elective Course,Vendor All Other,Virtual,NA,FY16 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,Accenture,NA,NA,NA,NA,NA,NA,FY16 SAP Learning Hub,SAP,SAP Learning Hub,TAS TDSADC SAP Approval Group,NA,Approved,4/24/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Other,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42480.6678,TRUE,NO,N/A
2387,TAS0011999,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY17 SAP Learning Hub,https://mylearning.accenture.com/accenture/lang-en/management/LMS_ActDetails.asp?UserMode=0&ActId=11,NA,NA,NA,NA,NA,NA,NA,FY17 SAP Learning Hub,SAP,SAP Learning Hub,NA,michael.g.fulton,Approved,1/25/2017,8/31/2017,05_Jan,12_Aug,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42760.45226,TRUE,NO,2. Approved
2388,TAS0015263,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,8,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,SAP Fiori and SAP UI5,A46067-0001,NA,NA,NA,NA,NA,NA,NA,SAP Fiori and SAP UI5,SAP,SAP Fiori,NA,michael.g.fulton,Training Complete,4/24/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Upcoming project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42832.58573,TRUE,NO,3. Complete
2389,TAS0012513,TAS,Metro Wash DC Arlington GS_800 NGlebe,01.01.206.005,TC Industry,Industry,TC,9,TC,Technology Consulting,Elective Course  -  Technology Consulting  -  Vendor All Other,Elective Course,Vendor All Other,Classroom,NA,SAP Federal Financials (IPSF15),https://training.sap.com/shop/course/ipsf15-federal-financials-classroom-002-us-en/,SAP,NA,NA,NA,NA,NA,NA,SAP Federal Financials (IPSF15),SAP,SAP Federal Financials,TAS TC Industry Approval Group,NA,Training Complete,2/27/2017,3/3/2017,06_Feb,07_Mar,FY17,FY17,Career growth,NA,40,No,0,40,0,0,0,0,0,0,0,0,1973,0,0,0,0,NA,NA,1973,0,TRUE,42775.48887,TRUE,NO,3. Complete
2390,TAS0012098,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,8,TD,Technology Delivery,Certification  -  Technology Delivery  -  Vendor All Other,Certification,Vendor All Other,Virtual,NA,SAP Learning HUB,N/A,SAP,NA,NA,New,N/A,N/A,Yes,N/A - SAP Learning HUB,SAP,SAP Learning Hub,NA,michael.g.fulton,Approved,1/31/2017,8/31/2017,05_Jan,12_Aug,FY17,FY17,Career growth,NA,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42765.65878,TRUE,NO,2. Approved
2391,TAS0011318,TAS,Baltimore AFS 6340 Security Blvd,01.01.207.003,TDL Analyst Apprentice,Analyst,TDL,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,SAP Learning Hub,A65399,NA,NA,NA,NA,NA,NA,NA,SAP Learning Hub,SAP,SAP Learning Hub,TAS TDL Analyst Apprentice Approval Group,NA,Training Complete,1/9/2017,3/31/2017,05_Jan,07_Mar,FY17,FY17,Current project/role,NA,25,No,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42724.35684,TRUE,NO,3. Complete
2392,TAS0015163,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,9,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,SAP Fiori and SAP UI5,A46067-0001,NA,NA,NA,NA,NA,NA,NA,SAP Fiori and SAP UI5,SAP,SAP Fiori,NA,michael.g.fulton,Training Complete,4/24/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Upcoming project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42830.61661,TRUE,NO,3. Complete
2393,TAS0015191,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,11,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Classroom,NA,SAP Fiori and SAP UI5,A46067-0001,NA,NA,NA,NA,NA,NA,NA,SAP Fiori and SAP UI5,SAP,SAP Fiori,NA,michael.g.fulton,Training Complete,4/24/2017,4/28/2017,08_Apr,08_Apr,FY17,FY17,Upcoming project/role,NA,40,No,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42830.71759,TRUE,NO,3. Complete
2394,TAS0010860,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,12,TD,Technology Delivery,Elective Course  -  Technology Delivery  -  Accenture,Elective Course,Accenture,Virtual,NA,FY16 SAP Learning Hub,etail.asp?Usermode=0&Acid=1190421,NA,NA,NA,NA,NA,NA,NA,FY16 SAP Learning Hub,SAP,SAP Learning Hub,NA,michael.g.fulton,Approved,11/28/2016,8/31/2017,03_Nov,12_Aug,FY17,FY17,Career growth,NA,160,No,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,TRUE,42702.71001,TRUE,NO,2. Approved
2395,TAS0009326,TAS,San Antonio AFS 7050 Fairgrounds,01.01.207.108,TDSADC SAP,SAP,TDSADC,8,TD,Technology Delivery,Conference  -  Technology Delivery  -  Vendor,Conference,Vendor,NA,Las Vegas,NA,NA,SAP,SAP TechEd,NA,NA,NA,NA,NA,SAP TechEd,SAP,Conf - SAP TechED,TAS TDSADC SAP Approval Group,michael.g.fulton,Training Complete,9/16/2016,9/23/2016,01_Sep,01_Sep,FY17,FY17,Career growth,100,40,Yes,13,53,525,1170,288,0,1983,0,0,2795,0,0,0,0,0,NA,NA,0,4778,TRUE,42613.73207,TRUE,NO,3. Complete
2396,TAS0008308,TAS,Whitehall AFS E Broad St,01.01.207.008,TDL SAP,SAP,TDL,8,TD,Technology Delivery,Conference  -  Technology Delivery  -  Vendor,Conference,Vendor,NA,"Hyatt Regency Conference Center, New Orleans",NA,NA,ASUG,ASUG BI + Analytics Conference,NA,NA,NA,NA,NA,ASUG BI + Analytics Conference,SAP,Conf - ASUG BI + Analytics Conference,TAS TDL SAP Approval Group,NA,Training Complete,10/17/2016,10/20/2016,02_Oct,02_Oct,FY17,FY17,Other,100,32,Yes,8,40,350,750,100,200,1400,0,0,1595,0,0,0,0,0,NA,NA,0,2995,TRUE,42556.90005,TRUE,NO,3. Complete
